"id","user_id","content_id","engagement_type","engagement_value","created_date"
"20681","48","86312","MillisecondsEngagedWith","1359","2022-11-16 22:54:57"
"20682","48","86312","Like","1","2022-11-16 22:54:58"
"20683","48","89741","Like","-1","2022-11-16 22:55:00"
"20684","48","89741","MillisecondsEngagedWith","2332","2022-11-16 22:55:01"
"20685","49","81838","Like","1","2022-11-16 22:55:01"
"20686","48","96518","Like","1","2022-11-16 22:55:02"
"20687","48","96518","MillisecondsEngagedWith","2233","2022-11-16 22:55:03"
"20688","49","86980","MillisecondsEngagedWith","1669","2022-11-16 22:55:05"
"20689","48","110621","Like","1","2022-11-16 22:55:05"
"20690","48","110621","MillisecondsEngagedWith","1917","2022-11-16 22:55:06"
"20691","48","36562","Like","-1","2022-11-16 22:55:08"
"20692","48","36562","MillisecondsEngagedWith","3109","2022-11-16 22:55:09"
"20693","49","104978","Like","1","2022-11-16 22:55:10"
"20694","48","43468","Like","-1","2022-11-16 22:55:11"
"20695","48","43468","MillisecondsEngagedWith","1833","2022-11-16 22:55:12"
"20696","48","44075","Like","-1","2022-11-16 22:55:14"
"20697","48","44075","MillisecondsEngagedWith","1992","2022-11-16 22:55:14"
"20698","49","113887","Like","1","2022-11-16 22:55:16"
"20699","48","82023","Like","1","2022-11-16 22:55:18"
"20700","49","123826","MillisecondsEngagedWith","4866","2022-11-16 22:55:22"
"20701","6","49506","MillisecondsEngagedWith","33692","2022-11-16 22:55:22"
"20702","49","123826","Like","-1","2022-11-16 22:55:22"
"20703","6","53591","Like","-1","2022-11-16 22:55:26"
"20704","6","53591","MillisecondsEngagedWith","4269","2022-11-16 22:55:27"
"20705","49","86671","Like","1","2022-11-16 22:55:34"
"20706","49","95059","MillisecondsEngagedWith","1482","2022-11-16 22:55:38"
"20707","6","54186","Like","-1","2022-11-16 22:55:39"
"20708","6","54186","MillisecondsEngagedWith","7214","2022-11-16 22:55:40"
"20709","49","95059","Like","1","2022-11-16 22:55:42"
"20710","6","55116","Like","-1","2022-11-16 22:55:44"
"20711","6","55116","MillisecondsEngagedWith","3445","2022-11-16 22:55:45"
"20712","49","109126","Like","-1","2022-11-16 22:55:47"
"20713","49","111339","MillisecondsEngagedWith","1635","2022-11-16 22:55:50"
"20714","49","111339","Like","1","2022-11-16 22:55:54"
"20715","48","82023","MillisecondsEngagedWith","44631","2022-11-16 22:55:59"
"20716","49","111438","Like","1","2022-11-16 22:56:00"
"20717","48","89404","MillisecondsEngagedWith","2259","2022-11-16 22:56:02"
"20718","48","89404","MillisecondsEngagedWith","2225","2022-11-16 22:56:07"
"20719","49","102848","MillisecondsEngagedWith","1182","2022-11-16 22:56:07"
"20720","48","94710","Like","1","2022-11-16 22:56:10"
"20721","48","94710","MillisecondsEngagedWith","2626","2022-11-16 22:56:11"
"20722","6","89301","Like","-1","2022-11-16 22:56:11"
"20723","49","102848","Like","1","2022-11-16 22:56:11"
"20724","6","89301","MillisecondsEngagedWith","11323","2022-11-16 22:56:17"
"20725","49","57789","Like","-1","2022-11-16 22:56:26"
"20726","48","96530","Like","1","2022-11-16 22:56:29"
"20727","48","96530","MillisecondsEngagedWith","4316","2022-11-16 22:56:30"
"20728","49","96444","Like","1","2022-11-16 22:56:31"
"20729","48","100547","Like","1","2022-11-16 22:56:31"
"20730","49","96444","MillisecondsEngagedWith","4345","2022-11-16 22:56:32"
"20731","48","100547","MillisecondsEngagedWith","1840","2022-11-16 22:56:32"
"20732","48","115037","Like","-1","2022-11-16 22:56:34"
"20733","48","115037","MillisecondsEngagedWith","1617","2022-11-16 22:56:34"
"20734","48","118332","Like","1","2022-11-16 22:56:35"
"20735","48","118332","MillisecondsEngagedWith","1641","2022-11-16 22:56:36"
"20736","49","101273","Like","-1","2022-11-16 22:56:37"
"20737","48","39778","Like","-1","2022-11-16 22:56:37"
"20738","48","39778","MillisecondsEngagedWith","1774","2022-11-16 22:56:38"
"20739","48","41815","Like","1","2022-11-16 22:56:40"
"20740","48","41815","MillisecondsEngagedWith","2574","2022-11-16 22:56:41"
"20741","49","115823","Like","1","2022-11-16 22:56:42"
"20742","48","46040","Like","-1","2022-11-16 22:56:42"
"20743","48","46040","MillisecondsEngagedWith","3851","2022-11-16 22:56:45"
"20744","48","57339","Like","-1","2022-11-16 22:56:47"
"20745","49","117215","Like","1","2022-11-16 22:56:48"
"20746","49","117215","MillisecondsEngagedWith","4067","2022-11-16 22:56:48"
"20747","48","57339","MillisecondsEngagedWith","6699","2022-11-16 22:56:51"
"20748","49","117771","Like","1","2022-11-16 22:56:57"
"20749","48","57339","MillisecondsEngagedWith","2584","2022-11-16 22:56:58"
"20750","48","62754","Like","-1","2022-11-16 22:57:00"
"20751","48","62754","MillisecondsEngagedWith","1492","2022-11-16 22:57:01"
"20752","49","56895","Like","1","2022-11-16 22:57:03"
"20753","48","64567","Like","-1","2022-11-16 22:57:03"
"20754","48","64567","MillisecondsEngagedWith","2608","2022-11-16 22:57:04"
"20755","48","92983","Like","1","2022-11-16 22:57:05"
"20756","48","92983","MillisecondsEngagedWith","2226","2022-11-16 22:57:06"
"20757","48","93507","Like","1","2022-11-16 22:57:08"
"20758","48","93507","MillisecondsEngagedWith","1783","2022-11-16 22:57:08"
"20759","48","108157","Like","-1","2022-11-16 22:57:09"
"20760","48","108157","MillisecondsEngagedWith","1716","2022-11-16 22:57:10"
"20761","48","108307","Like","-1","2022-11-16 22:57:11"
"20762","6","109389","Like","-1","2022-11-16 22:57:12"
"20763","6","109389","MillisecondsEngagedWith","22568","2022-11-16 22:57:13"
"20764","48","53372","Like","1","2022-11-16 22:57:17"
"20765","48","53372","MillisecondsEngagedWith","5942","2022-11-16 22:57:18"
"20766","48","55680","Like","-1","2022-11-16 22:57:20"
"20767","49","80387","MillisecondsEngagedWith","10867","2022-11-16 22:57:20"
"20768","48","55680","MillisecondsEngagedWith","2409","2022-11-16 22:57:20"
"20769","49","80387","Like","1","2022-11-16 22:57:24"
"20770","48","64748","Like","1","2022-11-16 22:57:25"
"20771","48","64748","MillisecondsEngagedWith","3833","2022-11-16 22:57:25"
"20772","48","66441","Like","-1","2022-11-16 22:57:27"
"20773","48","66441","MillisecondsEngagedWith","1534","2022-11-16 22:57:27"
"20774","49","83506","Like","1","2022-11-16 22:57:29"
"20775","48","82162","Like","1","2022-11-16 22:57:29"
"20776","49","83506","MillisecondsEngagedWith","4964","2022-11-16 22:57:29"
"20777","48","82162","MillisecondsEngagedWith","2625","2022-11-16 22:57:30"
"20778","48","85329","Like","-1","2022-11-16 22:57:32"
"20779","48","85329","MillisecondsEngagedWith","1774","2022-11-16 22:57:32"
"20780","48","87616","Like","1","2022-11-16 22:57:33"
"20781","48","87616","MillisecondsEngagedWith","1669","2022-11-16 22:57:34"
"20782","49","86360","Like","1","2022-11-16 22:57:34"
"20783","48","107288","Like","1","2022-11-16 22:57:35"
"20784","48","107288","MillisecondsEngagedWith","1317","2022-11-16 22:57:35"
"20785","48","110551","Like","-1","2022-11-16 22:57:37"
"20786","48","110551","MillisecondsEngagedWith","1517","2022-11-16 22:57:37"
"20787","48","121730","Like","1","2022-11-16 22:57:38"
"20788","48","121730","MillisecondsEngagedWith","1508","2022-11-16 22:57:39"
"20789","48","36723","Like","-1","2022-11-16 22:57:40"
"20790","48","36723","MillisecondsEngagedWith","1692","2022-11-16 22:57:41"
"20791","49","93161","Like","-1","2022-11-16 22:57:42"
"20792","48","45379","Like","-1","2022-11-16 22:57:42"
"20793","48","45379","MillisecondsEngagedWith","1801","2022-11-16 22:57:43"
"20794","49","93161","MillisecondsEngagedWith","5484","2022-11-16 22:57:43"
"20795","49","131187","Like","1","2022-11-16 22:57:48"
"20796","48","47690","Like","1","2022-11-16 22:57:53"
"20797","49","30874","Like","-1","2022-11-16 22:57:53"
"20798","48","47690","MillisecondsEngagedWith","10625","2022-11-16 22:57:54"
"20799","48","51670","Like","1","2022-11-16 22:57:55"
"20800","48","59072","Like","-1","2022-11-16 22:57:57"
"20801","48","59072","MillisecondsEngagedWith","2168","2022-11-16 22:57:58"
"20802","6","113742","Like","1","2022-11-16 22:57:58"
"20803","6","113742","MillisecondsEngagedWith","44882","2022-11-16 22:57:59"
"20804","48","85541","Like","1","2022-11-16 22:57:59"
"20805","48","85541","MillisecondsEngagedWith","1651","2022-11-16 22:58:00"
"20806","49","52384","Like","-1","2022-11-16 22:58:01"
"20807","48","92954","Like","1","2022-11-16 22:58:02"
"20808","48","92954","MillisecondsEngagedWith","1935","2022-11-16 22:58:02"
"20809","48","98473","Like","1","2022-11-16 22:58:05"
"20810","48","98473","MillisecondsEngagedWith","3516","2022-11-16 22:58:06"
"20811","49","62531","Like","-1","2022-11-16 22:58:07"
"20812","48","116169","Like","-1","2022-11-16 22:58:08"
"20813","48","116169","MillisecondsEngagedWith","2441","2022-11-16 22:58:09"
"20814","48","135214","Like","1","2022-11-16 22:58:12"
"20815","48","135214","MillisecondsEngagedWith","3242","2022-11-16 22:58:12"
"20816","48","39928","Like","1","2022-11-16 22:58:14"
"20817","48","39928","MillisecondsEngagedWith","1785","2022-11-16 22:58:14"
"20818","48","46292","Like","-1","2022-11-16 22:58:16"
"20819","48","46292","MillisecondsEngagedWith","1556","2022-11-16 22:58:16"
"20820","48","85916","Like","1","2022-11-16 22:58:18"
"20821","48","85916","MillisecondsEngagedWith","1686","2022-11-16 22:58:18"
"20822","49","62531","MillisecondsEngagedWith","5701","2022-11-16 22:58:18"
"20823","49","74300","MillisecondsEngagedWith","2468","2022-11-16 22:58:23"
"20824","48","88465","Like","1","2022-11-16 22:58:24"
"20825","48","88465","MillisecondsEngagedWith","6484","2022-11-16 22:58:25"
"20826","48","92143","Like","1","2022-11-16 22:58:26"
"20827","48","92143","MillisecondsEngagedWith","1842","2022-11-16 22:58:27"
"20828","48","99618","Like","1","2022-11-16 22:58:28"
"20829","48","99618","MillisecondsEngagedWith","2043","2022-11-16 22:58:29"
"20830","48","102515","Like","1","2022-11-16 22:58:30"
"20831","48","102515","MillisecondsEngagedWith","1476","2022-11-16 22:58:30"
"20832","49","91859","Like","1","2022-11-16 22:58:31"
"20833","48","105209","Like","1","2022-11-16 22:58:33"
"20834","48","105209","MillisecondsEngagedWith","2565","2022-11-16 22:58:33"
"20835","48","117621","Like","-1","2022-11-16 22:58:36"
"20836","49","118527","Like","1","2022-11-16 22:58:36"
"20837","48","117621","MillisecondsEngagedWith","2859","2022-11-16 22:58:37"
"20838","49","118527","MillisecondsEngagedWith","4865","2022-11-16 22:58:37"
"20839","48","118454","Like","1","2022-11-16 22:58:38"
"20840","48","118454","MillisecondsEngagedWith","2091","2022-11-16 22:58:39"
"20841","48","29209","Like","1","2022-11-16 22:58:40"
"20842","48","29209","MillisecondsEngagedWith","1617","2022-11-16 22:58:41"
"20843","49","49399","MillisecondsEngagedWith","1402","2022-11-16 22:58:41"
"20844","48","44601","Like","-1","2022-11-16 22:58:43"
"20845","48","44601","MillisecondsEngagedWith","1617","2022-11-16 22:58:43"
"20846","6","28712","Like","-1","2022-11-16 22:58:43"
"20847","49","77377","Like","1","2022-11-16 22:58:46"
"20848","48","45739","Like","1","2022-11-16 22:58:47"
"20849","48","45739","MillisecondsEngagedWith","3934","2022-11-16 22:58:47"
"20850","48","52806","Like","-1","2022-11-16 22:58:50"
"20851","6","28712","MillisecondsEngagedWith","52044","2022-11-16 22:58:51"
"20852","48","52806","MillisecondsEngagedWith","6884","2022-11-16 22:58:54"
"20853","49","86230","MillisecondsEngagedWith","6651","2022-11-16 22:58:54"
"20854","48","63054","Like","1","2022-11-16 22:58:56"
"20855","48","63054","MillisecondsEngagedWith","1943","2022-11-16 22:58:57"
"20856","49","86230","Like","1","2022-11-16 22:58:58"
"20857","48","67957","Like","-1","2022-11-16 22:58:59"
"20858","48","67957","MillisecondsEngagedWith","2576","2022-11-16 22:59:00"
"20859","49","86230","MillisecondsEngagedWith","1235","2022-11-16 22:59:01"
"20860","48","88314","Like","-1","2022-11-16 22:59:01"
"20861","48","88314","MillisecondsEngagedWith","2232","2022-11-16 22:59:02"
"20862","48","104041","Like","1","2022-11-16 22:59:04"
"20863","48","104041","MillisecondsEngagedWith","2477","2022-11-16 22:59:05"
"20864","6","34987","Like","-1","2022-11-16 22:59:05"
"20865","48","108537","Like","1","2022-11-16 22:59:07"
"20866","48","108537","MillisecondsEngagedWith","1885","2022-11-16 22:59:07"
"20867","48","124306","Like","1","2022-11-16 22:59:09"
"20868","6","34987","MillisecondsEngagedWith","12502","2022-11-16 22:59:09"
"20869","49","112971","Like","1","2022-11-16 22:59:09"
"20870","48","124306","MillisecondsEngagedWith","1882","2022-11-16 22:59:09"
"20871","49","112971","MillisecondsEngagedWith","4148","2022-11-16 22:59:10"
"20872","48","34905","Like","-1","2022-11-16 22:59:15"
"20873","49","114172","Like","1","2022-11-16 22:59:15"
"20874","48","34905","MillisecondsEngagedWith","2184","2022-11-16 22:59:15"
"20875","49","114172","MillisecondsEngagedWith","5101","2022-11-16 22:59:16"
"20876","48","48840","Like","1","2022-11-16 22:59:17"
"20877","48","48840","MillisecondsEngagedWith","2692","2022-11-16 22:59:18"
"20878","49","127093","Like","1","2022-11-16 22:59:20"
"20879","48","60125","Like","-1","2022-11-16 22:59:22"
"20880","48","60125","MillisecondsEngagedWith","3902","2022-11-16 22:59:23"
"20881","49","136156","Like","-1","2022-11-16 22:59:25"
"20882","48","66670","Like","-1","2022-11-16 22:59:25"
"20883","48","66670","MillisecondsEngagedWith","2208","2022-11-16 22:59:26"
"20884","6","48150","Like","1","2022-11-16 22:59:26"
"20885","48","73159","Like","-1","2022-11-16 22:59:27"
"20886","49","38027","Like","-1","2022-11-16 22:59:31"
"20887","48","95792","Like","1","2022-11-16 22:59:32"
"20888","48","95792","MillisecondsEngagedWith","2258","2022-11-16 22:59:32"
"20889","48","95964","Like","-1","2022-11-16 22:59:34"
"20890","48","95964","MillisecondsEngagedWith","1783","2022-11-16 22:59:34"
"20891","6","48150","MillisecondsEngagedWith","24879","2022-11-16 22:59:35"
"20892","48","107348","Like","-1","2022-11-16 22:59:36"
"20893","48","107348","MillisecondsEngagedWith","2109","2022-11-16 22:59:37"
"20894","48","122518","Like","1","2022-11-16 22:59:39"
"20895","49","47170","MillisecondsEngagedWith","5517","2022-11-16 22:59:39"
"20896","48","122518","MillisecondsEngagedWith","2374","2022-11-16 22:59:39"
"20897","6","52168","Like","-1","2022-11-16 22:59:41"
"20898","6","52168","MillisecondsEngagedWith","6268","2022-11-16 22:59:42"
"20899","49","80078","Like","1","2022-11-16 22:59:51"
"20900","6","54102","Like","-1","2022-11-16 22:59:56"
"20901","49","85833","Like","1","2022-11-16 22:59:57"
"20902","6","54102","MillisecondsEngagedWith","17086","2022-11-16 22:59:59"
"20903","6","56612","Like","1","2022-11-16 23:00:04"
"20904","49","102780","Like","1","2022-11-16 23:00:04"
"20905","49","102780","MillisecondsEngagedWith","8950","2022-11-16 23:00:07"
"20906","49","121706","Like","1","2022-11-16 23:00:17"
"20907","49","124118","MillisecondsEngagedWith","1048","2022-11-16 23:00:21"
"20908","6","56612","MillisecondsEngagedWith","28036","2022-11-16 23:00:28"
"20909","49","124118","Like","1","2022-11-16 23:00:28"
"20911","6","77228","MillisecondsEngagedWith","9457","2022-11-16 23:00:50"
"20912","48","124773","MillisecondsEngagedWith","60927","2022-11-16 23:01:02"
"20913","49","44742","Like","-1","2022-11-16 23:01:06"
"20914","48","124773","Like","-1","2022-11-16 23:01:21"
"20915","48","124773","Like","-1","2022-11-16 23:01:21"
"20916","48","124773","MillisecondsEngagedWith","3807","2022-11-16 23:01:24"
"20917","48","34356","MillisecondsEngagedWith","6050","2022-11-16 23:01:25"
"20919","48","34356","Like","-1","2022-11-16 23:01:26"
"20921","48","46749","Like","-1","2022-11-16 23:01:26"
"20922","48","46749","Like","-1","2022-11-16 23:01:30"
"20923","48","46749","Like","1","2022-11-16 23:01:30"
"20924","48","46749","Like","1","2022-11-16 23:01:30"
"20925","48","46749","MillisecondsEngagedWith","12690","2022-11-16 23:01:30"
"20926","48","49295","Like","-1","2022-11-16 23:01:30"
"20927","48","49295","MillisecondsEngagedWith","3915","2022-11-16 23:01:30"
"20928","48","49295","Like","1","2022-11-16 23:01:30"
"20929","48","49722","Like","-1","2022-11-16 23:01:31"
"20930","48","49722","MillisecondsEngagedWith","3890","2022-11-16 23:01:31"
"20931","49","98942","MillisecondsEngagedWith","1014","2022-11-16 23:01:31"
"20932","6","101943","Like","-1","2022-11-16 23:01:32"
"20933","6","101943","Like","-1","2022-11-16 23:01:32"
"20934","48","126452","Like","-1","2022-11-16 23:01:32"
"20935","48","126452","Like","-1","2022-11-16 23:01:32"
"20936","49","98942","MillisecondsEngagedWith","8192","2022-11-16 23:01:34"
"20937","49","98942","Like","1","2022-11-16 23:01:34"
"20939","48","126452","MillisecondsEngagedWith","12102","2022-11-16 23:01:36"
"20941","6","29642","MillisecondsEngagedWith","7198","2022-11-16 23:01:40"
"20942","6","29642","Like","-1","2022-11-16 23:01:42"
"20943","6","33165","Like","-1","2022-11-16 23:01:45"
"20944","6","33165","MillisecondsEngagedWith","10005","2022-11-16 23:01:53"
"20945","6","35625","Like","-1","2022-11-16 23:01:56"
"20946","6","35625","MillisecondsEngagedWith","3830","2022-11-16 23:01:57"
"20947","6","41894","Like","-1","2022-11-16 23:02:03"
"20948","48","46749","MillisecondsEngagedWith","4974","2022-11-16 23:02:07"
"20949","49","58451","MillisecondsEngagedWith","1684","2022-11-16 23:02:11"
"20950","49","72546","MillisecondsEngagedWith","6148","2022-11-16 23:02:20"
"20951","6","41894","MillisecondsEngagedWith","32986","2022-11-16 23:02:31"
"20952","49","106515","MillisecondsEngagedWith","5764","2022-11-16 23:02:33"
"20953","6","51058","Like","-1","2022-11-16 23:02:35"
"20954","6","51058","MillisecondsEngagedWith","4841","2022-11-16 23:02:36"
"20955","49","63648","MillisecondsEngagedWith","1035","2022-11-16 23:02:43"
"20956","49","63648","Like","1","2022-11-16 23:02:47"
"20957","49","104031","MillisecondsEngagedWith","2366","2022-11-16 23:02:56"
"20958","49","134239","MillisecondsEngagedWith","1118","2022-11-16 23:02:59"
"20960","49","134239","Like","-1","2022-11-16 23:03:04"
"20961","49","89773","Like","1","2022-11-16 23:03:18"
"20962","6","53484","Like","-1","2022-11-16 23:03:19"
"20963","49","89773","MillisecondsEngagedWith","8398","2022-11-16 23:03:19"
"20964","48","124773","MillisecondsEngagedWith","1903","2022-11-16 23:03:21"
"20965","48","68147","Like","-1","2022-11-16 23:03:23"
"20966","48","68147","MillisecondsEngagedWith","2007","2022-11-16 23:03:24"
"20967","49","104340","Like","1","2022-11-16 23:03:25"
"20968","48","90431","Like","-1","2022-11-16 23:03:26"
"20969","6","53484","MillisecondsEngagedWith","49111","2022-11-16 23:03:26"
"20970","48","90431","MillisecondsEngagedWith","2074","2022-11-16 23:03:26"
"20971","48","125371","Like","1","2022-11-16 23:03:28"
"20972","48","125371","MillisecondsEngagedWith","1758","2022-11-16 23:03:28"
"20973","48","126452","MillisecondsEngagedWith","1079","2022-11-16 23:03:29"
"20974","49","109393","MillisecondsEngagedWith","1331","2022-11-16 23:03:31"
"20975","48","33291","Like","-1","2022-11-16 23:03:31"
"20976","48","34983","Like","1","2022-11-16 23:03:33"
"20977","48","34983","MillisecondsEngagedWith","1683","2022-11-16 23:03:33"
"20978","48","38629","Like","-1","2022-11-16 23:03:35"
"20979","6","56080","MillisecondsEngagedWith","8085","2022-11-16 23:03:35"
"20980","48","38629","MillisecondsEngagedWith","1440","2022-11-16 23:03:35"
"20981","49","109393","Like","1","2022-11-16 23:03:35"
"20982","6","56080","Like","-1","2022-11-16 23:03:36"
"20983","48","55048","Like","-1","2022-11-16 23:03:37"
"20984","6","56080","MillisecondsEngagedWith","1427","2022-11-16 23:03:37"
"20985","48","55048","MillisecondsEngagedWith","3342","2022-11-16 23:03:38"
"20986","6","90715","MillisecondsEngagedWith","1628","2022-11-16 23:03:39"
"20987","6","96023","MillisecondsEngagedWith","1121","2022-11-16 23:03:40"
"20988","48","71008","MillisecondsEngagedWith","1058","2022-11-16 23:03:40"
"20989","48","71008","Like","-1","2022-11-16 23:03:41"
"20990","6","90715","Like","1","2022-11-16 23:03:42"
"20991","49","120433","Like","-1","2022-11-16 23:03:43"
"20992","49","120433","MillisecondsEngagedWith","5708","2022-11-16 23:03:43"
"20993","48","75958","Like","1","2022-11-16 23:03:43"
"20994","48","75958","MillisecondsEngagedWith","2356","2022-11-16 23:03:44"
"20995","48","88999","Like","1","2022-11-16 23:03:45"
"20996","6","96023","MillisecondsEngagedWith","3749","2022-11-16 23:03:46"
"20997","48","96266","Like","1","2022-11-16 23:03:47"
"20998","48","96266","MillisecondsEngagedWith","1636","2022-11-16 23:03:48"
"20999","48","107780","Like","1","2022-11-16 23:03:49"
"21000","48","107780","MillisecondsEngagedWith","1575","2022-11-16 23:03:49"
"21001","49","132137","MillisecondsEngagedWith","2731","2022-11-16 23:03:50"
"21002","6","96023","Like","-1","2022-11-16 23:03:50"
"21003","48","117893","Like","1","2022-11-16 23:03:51"
"21004","48","117893","MillisecondsEngagedWith","1833","2022-11-16 23:03:51"
"21005","48","34136","MillisecondsEngagedWith","1017","2022-11-16 23:03:53"
"21006","48","34136","Like","-1","2022-11-16 23:03:54"
"21007","48","44773","Like","1","2022-11-16 23:03:56"
"21008","48","44773","MillisecondsEngagedWith","1775","2022-11-16 23:03:56"
"21009","48","46205","MillisecondsEngagedWith","1027","2022-11-16 23:03:57"
"21010","48","46205","Like","-1","2022-11-16 23:03:58"
"21011","6","129470","Like","1","2022-11-16 23:04:01"
"21012","48","48084","Like","-1","2022-11-16 23:04:01"
"21013","49","101230","Like","1","2022-11-16 23:04:02"
"21014","6","129470","MillisecondsEngagedWith","13564","2022-11-16 23:04:04"
"21015","48","57488","Like","1","2022-11-16 23:04:05"
"21016","48","57488","MillisecondsEngagedWith","2942","2022-11-16 23:04:05"
"21017","48","94496","Like","1","2022-11-16 23:04:07"
"21018","48","94496","MillisecondsEngagedWith","1919","2022-11-16 23:04:07"
"21019","48","121695","Like","1","2022-11-16 23:04:10"
"21020","48","121695","MillisecondsEngagedWith","2000","2022-11-16 23:04:11"
"21021","49","106642","Like","1","2022-11-16 23:04:11"
"21022","48","125254","Like","1","2022-11-16 23:04:12"
"21023","48","125254","MillisecondsEngagedWith","2264","2022-11-16 23:04:13"
"21024","48","125790","Like","1","2022-11-16 23:04:15"
"21025","48","125790","MillisecondsEngagedWith","2008","2022-11-16 23:04:15"
"21026","49","121767","Like","1","2022-11-16 23:04:17"
"21027","48","135452","Like","1","2022-11-16 23:04:18"
"21028","48","135452","MillisecondsEngagedWith","2671","2022-11-16 23:04:18"
"21029","48","32032","Like","1","2022-11-16 23:04:21"
"21030","48","32032","MillisecondsEngagedWith","2498","2022-11-16 23:04:21"
"21031","48","58557","Like","1","2022-11-16 23:04:23"
"21032","48","58557","MillisecondsEngagedWith","2049","2022-11-16 23:04:24"
"21033","49","122576","Like","1","2022-11-16 23:04:26"
"21034","48","64470","Like","-1","2022-11-16 23:04:26"
"21035","48","64470","MillisecondsEngagedWith","2192","2022-11-16 23:04:26"
"21036","48","72438","Like","-1","2022-11-16 23:04:27"
"21037","48","72438","MillisecondsEngagedWith","1435","2022-11-16 23:04:28"
"21038","48","80093","Like","-1","2022-11-16 23:04:30"
"21039","48","80093","MillisecondsEngagedWith","2244","2022-11-16 23:04:30"
"21040","48","86240","Like","-1","2022-11-16 23:04:31"
"21041","48","87419","Like","1","2022-11-16 23:04:33"
"21042","48","87419","MillisecondsEngagedWith","1566","2022-11-16 23:04:34"
"21043","48","96161","Like","1","2022-11-16 23:04:35"
"21044","48","96161","MillisecondsEngagedWith","1768","2022-11-16 23:04:36"
"21045","48","108102","Like","1","2022-11-16 23:04:37"
"21046","48","108102","MillisecondsEngagedWith","1576","2022-11-16 23:04:37"
"21047","49","36791","Like","1","2022-11-16 23:04:39"
"21048","48","135743","Like","1","2022-11-16 23:04:39"
"21049","48","135743","MillisecondsEngagedWith","1832","2022-11-16 23:04:39"
"21050","48","50470","Like","-1","2022-11-16 23:04:42"
"21051","48","50470","MillisecondsEngagedWith","2691","2022-11-16 23:04:43"
"21052","48","58376","Like","1","2022-11-16 23:04:44"
"21053","48","58376","MillisecondsEngagedWith","1442","2022-11-16 23:04:44"
"21054","48","69537","Like","-1","2022-11-16 23:04:46"
"21055","48","69537","MillisecondsEngagedWith","1824","2022-11-16 23:04:46"
"21056","48","73210","Like","-1","2022-11-16 23:04:48"
"21057","48","73210","MillisecondsEngagedWith","1809","2022-11-16 23:04:49"
"21058","48","80024","Like","1","2022-11-16 23:04:51"
"21059","49","69194","Like","-1","2022-11-16 23:04:52"
"21060","49","69194","MillisecondsEngagedWith","4695","2022-11-16 23:04:52"
"21061","48","80024","MillisecondsEngagedWith","2893","2022-11-16 23:04:53"
"21062","48","85080","Like","-1","2022-11-16 23:04:55"
"21063","48","85080","MillisecondsEngagedWith","1653","2022-11-16 23:04:55"
"21064","48","93004","Like","1","2022-11-16 23:04:57"
"21065","6","44911","Like","-1","2022-11-16 23:04:57"
"21066","48","93004","MillisecondsEngagedWith","1874","2022-11-16 23:04:57"
"21067","6","44911","MillisecondsEngagedWith","33081","2022-11-16 23:04:58"
"21068","48","93365","Like","-1","2022-11-16 23:04:59"
"21069","48","93365","MillisecondsEngagedWith","2007","2022-11-16 23:04:59"
"21070","49","101947","Like","-1","2022-11-16 23:05:01"
"21071","48","100483","Like","1","2022-11-16 23:05:01"
"21072","48","100483","MillisecondsEngagedWith","1917","2022-11-16 23:05:02"
"21073","48","120884","Like","-1","2022-11-16 23:05:04"
"21074","48","120884","MillisecondsEngagedWith","2359","2022-11-16 23:05:05"
"21075","48","42156","Like","-1","2022-11-16 23:05:07"
"21076","48","42156","MillisecondsEngagedWith","2033","2022-11-16 23:05:07"
"21077","49","101999","Like","1","2022-11-16 23:05:09"
"21078","48","45954","Like","-1","2022-11-16 23:05:09"
"21079","48","45954","MillisecondsEngagedWith","2168","2022-11-16 23:05:10"
"21080","48","46358","Like","-1","2022-11-16 23:05:12"
"21081","48","46358","MillisecondsEngagedWith","4967","2022-11-16 23:05:15"
"21082","49","127746","Like","1","2022-11-16 23:05:16"
"21083","48","58845","Like","1","2022-11-16 23:05:17"
"21084","49","127746","MillisecondsEngagedWith","6163","2022-11-16 23:05:17"
"21085","48","58845","MillisecondsEngagedWith","2076","2022-11-16 23:05:17"
"21086","48","62694","Like","1","2022-11-16 23:05:19"
"21087","48","62694","MillisecondsEngagedWith","2407","2022-11-16 23:05:20"
"21088","48","83687","Like","1","2022-11-16 23:05:21"
"21089","48","83687","MillisecondsEngagedWith","1557","2022-11-16 23:05:21"
"21090","49","132765","Like","-1","2022-11-16 23:05:23"
"21091","48","93327","Like","-1","2022-11-16 23:05:23"
"21092","48","93327","MillisecondsEngagedWith","1733","2022-11-16 23:05:23"
"21093","48","103552","Like","1","2022-11-16 23:05:25"
"21094","48","103552","MillisecondsEngagedWith","2000","2022-11-16 23:05:26"
"21095","48","127718","Like","1","2022-11-16 23:05:28"
"21096","48","127718","MillisecondsEngagedWith","2634","2022-11-16 23:05:29"
"21097","48","130323","Like","-1","2022-11-16 23:05:31"
"21098","48","130323","MillisecondsEngagedWith","2562","2022-11-16 23:05:31"
"21099","49","55878","Like","-1","2022-11-16 23:05:33"
"21100","48","44724","Like","1","2022-11-16 23:05:34"
"21101","48","44724","MillisecondsEngagedWith","2067","2022-11-16 23:05:34"
"21102","48","45420","Like","-1","2022-11-16 23:05:36"
"21103","48","45420","MillisecondsEngagedWith","2259","2022-11-16 23:05:37"
"21104","6","78212","Like","-1","2022-11-16 23:05:37"
